ID,Departamento,Municipio,Tipo_Dato,Tipo_Indicador,Código_Unico,Indicador,Indicador_Des,Fuente,Descripcion_corta,Valor,Valor_Texto,Cod_Dep,Depto,Codigo_Mun,Latitude,Longitude,Geo
2379,Quiché,Depto. Quiché,Ingreso y Riqueza,Autonomía,0281,% que toma decisiones (solo esposa o de manera conjunta con esposo) c) Visita a su familia,% que decide sola o con el esposo sobre visitas a su familia,ENSMI 2014,,75,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2380,Huehuetenango,Depto. Huehuetenango,Ingreso y Riqueza,Autonomía,0281,% que toma decisiones (solo esposa o de manera conjunta con esposo) c) Visita a su familia,% que decide sola o con el esposo sobre visitas a su familia,ENSMI 2014,,77,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2381,Quiché,Depto. Quiché,Ingreso y Riqueza,Autonomía,0282,% que toma decisiones (solo esposa o de manera conjunta con esposo) d) Uso de ingresos del esposo,% que decide sola o con el esposo sobre uso del ingreso del esposo,ENSMI 2014,,68,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2382,Huehuetenango,Depto. Huehuetenango,Ingreso y Riqueza,Autonomía,0282,% que toma decisiones (solo esposa o de manera conjunta con esposo) d) Uso de ingresos del esposo,% que decide sola o con el esposo sobre uso del ingreso del esposo,ENSMI 2014,,70,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2383,Quiché,Depto. Quiché,Ingreso y Riqueza,Autonomía,0283,% que toma decisiones (solo esposa o de manera conjunta con esposo) e) No participa en ninguna decisión,% que no participa en ninguna decisión,ENSMI 2014,,10,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2384,Huehuetenango,Depto. Huehuetenango,Ingreso y Riqueza,Autonomía,0283,% que toma decisiones (solo esposa o de manera conjunta con esposo) e) No participa en ninguna decisión,% que no participa en ninguna decisión,ENSMI 2014,,8,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2385,Quiché,Depto. Quiché,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.62,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2386,Quiché,Nebaj,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,2.45,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2387,Quiché,Cotzal,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.35,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2388,Quiché,Chajul,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.59,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2389,Quiché,Cunén,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,0.85,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2390,Quiché,Uspantán,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.23,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2391,Huehuetenango,Depto. Huehuetenango,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,2,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2392,Huehuetenango,Santa Cruz Barillas,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.5,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2393,Huehuetenango,San Mateo Ixtatán,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,2.27,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2394,Huehuetenango,Santa Eulalia,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.35,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2395,Huehuetenango,San Pedro Soloma,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,2.19,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2396,Huehuetenango,Todos Santos Cuchumatán,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.7,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2397,Huehuetenango,Chiantla,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.27,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2398,Huehuetenango,Cuilco,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.72,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2399,Huehuetenango,Jacaltenango,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,2.49,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2400,Huehuetenango,La Democracia,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.83,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2401,Huehuetenango,La Libertad,Demografía,Estado civil (población desde los 10 años),0284,% separado/divorciado,% separado/divorciado,Censo 2018,% divor./separ.,1.71,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2402,Quiché,Depto. Quiché,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,44.45,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2403,Quiché,Nebaj,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,44.18,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2404,Quiché,Cotzal,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,46.49,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2405,Quiché,Chajul,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,41.79,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2406,Quiché,Cunén,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,45.11,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2407,Quiché,Uspantán,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,43.06,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2408,Huehuetenango,Depto. Huehuetenango,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,41,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2409,Huehuetenango,Santa Cruz Barillas,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,43.34,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2410,Huehuetenango,San Mateo Ixtatán,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,39.24,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2411,Huehuetenango,Santa Eulalia,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,44.14,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2412,Huehuetenango,San Pedro Soloma,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,43.14,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2413,Huehuetenango,Todos Santos Cuchumatán,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,37.32,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2414,Huehuetenango,Chiantla,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,42.46,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2415,Huehuetenango,Cuilco,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,39.84,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2416,Huehuetenango,Jacaltenango,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,36.57,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2417,Huehuetenango,La Democracia,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,41.65,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2418,Huehuetenango,La Libertad,Demografía,Estado civil (población desde los 10 años),0285,% soltero,% soltero,Censo 2018,% soltero,39.92,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2419,Quiché,Depto. Quiché,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,17.99,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2420,Quiché,Nebaj,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,20.89,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2421,Quiché,Cotzal,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,14.6,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2422,Quiché,Chajul,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,10.6,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2423,Quiché,Cunén,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,18.69,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2424,Quiché,Uspantán,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,22.57,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2425,Huehuetenango,Depto. Huehuetenango,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,16.35,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2426,Huehuetenango,Santa Cruz Barillas,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,12.87,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2427,Huehuetenango,San Mateo Ixtatán,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,16.49,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2428,Huehuetenango,Santa Eulalia,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,20.85,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2429,Huehuetenango,San Pedro Soloma,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,11.4,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2430,Huehuetenango,Todos Santos Cuchumatán,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,8.52,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2431,Huehuetenango,Chiantla,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,29.1,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2432,Huehuetenango,Cuilco,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,11.75,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2433,Huehuetenango,Jacaltenango,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,34.33,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2434,Huehuetenango,La Democracia,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,6.98,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2435,Huehuetenango,La Libertad,Hogar,Tenencia por sexo del dueño:,0286,% tenencia compartida por la pareja,% tenencia compartida por la pareja,Censo 2018,,13.37,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2436,Quiché,Depto. Quiché,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,19.57,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2437,Quiché,Nebaj,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,21.18,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2438,Quiché,Cotzal,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,18.39,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2439,Quiché,Chajul,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,23.77,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2440,Quiché,Cunén,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,21.73,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2441,Quiché,Uspantán,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,17.78,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2442,Huehuetenango,Depto. Huehuetenango,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,24,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2443,Huehuetenango,Santa Cruz Barillas,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,23.21,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2444,Huehuetenango,San Mateo Ixtatán,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,41.04,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
2445,Huehuetenango,Santa Eulalia,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,19.14,,13,Huehuetenango,1317,15.7333,-91.4586,"15.7333,-91.4586"
2446,Huehuetenango,San Pedro Soloma,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,19.93,,13,Huehuetenango,1308,15.716667,-91.45,"15.716667,-91.45"
2447,Huehuetenango,Todos Santos Cuchumatán,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,29.99,,13,Huehuetenango,1315,15.5116,-91.6051,"15.5116,-91.6051"
2448,Huehuetenango,Chiantla,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,14.22,,13,Huehuetenango,1302,15.35669,-91.456761,"15.35669,-91.456761"
2449,Huehuetenango,Cuilco,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,26.4,,13,Huehuetenango,1304,15.406944,-91.945833,"15.406944,-91.945833"
2450,Huehuetenango,Jacaltenango,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,14.65,,13,Huehuetenango,1307,15.666667,-91.733333,"15.666667,-91.733333"
2451,Huehuetenango,La Democracia,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,23.38,,13,Huehuetenango,1312,15.6333,-91.8667,"15.6333,-91.8667"
2452,Huehuetenango,La Libertad,Demografía,Estado civil (población desde los 10 años),0287,% unido,% unido,Censo 2018,% unido,20.58,,13,Huehuetenango,1311,15.5,-91.8333,"15.5,-91.8333"
2453,Huehuetenango,Depto. Huehuetenango,Salud,Anemia (hemoglobina <11.0 mg/dl ajustada por altura geográfica),0288,"Anemia, niños 6-23 meses (hemoglobina <11.0 mg/dl ajustada por altura geográfica","Anemia, niños 6-23 meses ",SIVESNU 2018,,3.3,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2454,Huehuetenango,Depto. Huehuetenango,Salud,Consumo diario de alimentos fortificados (semana anterior),0289,"Azúcar normal, mujeres 15-49 años","Azúcar blanca, mujeres 15-49 años",SIVESNU 2018,,81.6,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2455,Huehuetenango,Depto. Huehuetenango,Salud,Sobrepeso y obesidad,0290,"Baja estatura (<145 cm), mujeres no embarazadas 15-49 años","Baja estatura (<145 cm), mujeres15-49 años",SIVESNU 2018,,35.4,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2456,Quiché,Depto. Quiché,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,55.3,,14,Quiché,1401,15.03,-91.15,"15.03,-91.15"
2457,Quiché,Nebaj,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,61.9,,14,Quiché,1413,15.408333,-91.147222,"15.408333,-91.147222"
2458,Quiché,Chajul,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,72,,14,Quiché,1405,15.487222,-91.034722,"15.487222,-91.034722"
2459,Quiché,Cunén,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,66.3,,14,Quiché,1410,15.3375,-91.033333,"15.3375,-91.033333"
2460,Quiché,Cotzal,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,69.1,,14,Quiché,1411,15.435278,-91.035556,"15.435278,-91.035556"
2461,Quiché,Uspantán,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,55.9,,14,Quiché,1415,15.345833,-90.869444,"15.345833,-90.869444"
2462,Huehuetenango,Depto. Huehuetenango,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,54.5,,13,Huehuetenango,1301,15.314722,-91.476111,"15.314722,-91.476111"
2463,Huehuetenango,Santa Cruz Barillas,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,64.5,,13,Huehuetenango,1326,15.8014,-91.3125,"15.8014,-91.3125"
2464,Huehuetenango,San Mateo Ixtatán,Salud,Desnutrición crónica/Vulnerabilidad nutricional,0291,Censo Talla Escolar 2015,Censo Talla Escolar 2015,Censo Talla Escolar 2015,,78.5,,13,Huehuetenango,1318,15.833333,-91.483333,"15.833333,-91.483333"
